name,jibun_Address,road_Address,postcode
송반점,대전 서구 가수원동 767-2,대전 서구 계백로 1166-18(가수원동),35387
탄방손칼국수,대전 서구 탄방동 87-2,대전 서구 탄방로 60-1(탄방동),35264
쏘맥퓨전호프,대전 서구 도마동 119-2,대전 서구 도솔로 55(도마동),35338
하얀집식당,대전 서구 가수원동 772-3,대전 서구 벌곡로1353번길 17(가수원동),35389
59쌀피자,대전 서구 가수원동 810-9,대전 서구 가수원로7번길 6(가수원동),35390
최여사순대국,대전 서구 도마동 122-7,대전 서구 도솔로 58(도마동),35334
윤한식뷔페&함바,대전 서구 도마동 126-4,대전 서구 제비네1길 12(도마동),35334
새아씨폐백,대전 서구 가장동 33-39,대전 서구 갈마로 324-1(가장동),35310
그림같은집,대전 서구 도마동 328-20,대전 서구 배재로91번길 51-2(도마동),35347
서해반점,대전 서구 가수원동 794-7,대전 서구 계백로1158번길 112(가수원동),35389
소문난식당,대전 서구 도마동 121-16 대동빌라,"대전 서구 사마1길 72(도마동, 대동빌라)",35334
종로보쌈감자탕,대전 서구 괴정동 424-21,대전 서구 용문로 31(괴정동),35299
토속정,대전 서구 탄방동 1430,대전 서구 도솔로 487-7(탄방동),35253
보글보글짜글이,대전 서구 월평동 941,대전 서구 월평중로3번길 14(월평동),35225
윤식당,대전 서구 가수원동 777-4,대전 서구 가수원로 61(가수원동),35390
가수원횟집,대전 서구 가수원동 765-3,대전 서구 계백로1158번길 7-8(가수원동),35387
가장교식당,대전 서구 가장동 27-16,대전 서구 유등로 433(가장동),35311
롱다리치킨,대전 서구 도마동 127-36,대전 서구 제비네1길 8(도마동),35334
초원분식식당,대전 서구 도마동 155-2,대전 서구 도솔로 25(도마동),35340
포차왕,대전 서구 용문동 592-10,대전 서구 계룡로636번길 36(용문동),35300
먹태랑호프랑,대전 서구 가수원동 764-9,대전 서구 계백로 1166-9(가수원동),35387
돼지랑오리랑,대전 서구 가수원동 784-6,대전 서구 가수원로 49(가수원동),35390
홍운장식당,대전 서구 도마동 106-26,대전 서구 사마6길 35(도마동),35334
백제호,대전 서구 만년동 119,대전 서구 만년남로3번길 60(만년동),35200
페리카나치킨 둔산1체인점 식당,대전 서구 둔산동 1809 국화아파트,"대전 서구 둔산로 201(둔산동, 국화아파트)",35245
파스텔식당,대전 서구 둔산동 2032,대전 서구 문정로170번길 151(둔산동),35250
천년식당,대전 서구 갈마동 378-1,대전 서구 신갈마로 154(갈마동),35277
이모네닭도리탕,대전 서구 괴정동 6-5,대전 서구 도솔로 373(괴정동),35269
남해횟집,대전 서구 도마동 87-40,대전 서구 도마5길 57(도마동),35331
립,대전 서구 내동 22-4,대전 서구 동서대로 1035(내동),35289
서울식당,대전 서구 둔산동 2016,대전 서구 문정로170번길 157(둔산동),35250
명랑칼국수,대전 서구 용문동 590-21,대전 서구 도산로369번길 34(용문동),35300
신마포갈매기,대전 서구 월평동 884,대전 서구 월평중로13번길 11(월평동),35225
오천항,대전 서구 월평동 468,대전 서구 월평로33번길 15(월평동),35221
퓨전포차105,대전 서구 도마동 66-27,대전 서구 조달청길 105(도마동),35330
논뚜렁추어탕,대전 서구 괴정동 127-12,대전 서구 괴정로 5(괴정동),35266
멕시칸치킨,대전 서구 용문동 261-16,대전 서구 도산로370번길 76(용문동),35303
갈마토속묵집,대전 서구 갈마동 378-1,대전 서구 신갈마로 154(갈마동),35277
제주흑돼지하우스,대전 서구 탄방동 1016,대전 서구 탄방로7번길 53(탄방동),35256
다사랑식당,대전 서구 둔산동 1805 가람아파트,"대전 서구 둔산북로 215(둔산동, 가람아파트)",35244
목로주점,대전 서구 도마동 90-37,대전 서구 도산로 104-1(도마동),35331
장수갈비,대전 서구 정림동 619,대전 서구 정림동로7번길 10(정림동),35396
태영생막창,대전 서구 탄방동 987,대전 서구 탄방로7번길 64(탄방동),35256
바다양푼이동태탕·삼겹살,대전 서구 갈마동 352-2,대전 서구 갈마중로16번길 10(갈마동),35272
명성식당,대전 서구 내동 30-12,대전 서구 동서대로1030번길 5-2(내동),35326
또봉이통닭관저느리울점,대전 서구 관저동 1394 느리울마을아파트13단지,"대전 서구 관저동로 42(관저동, 느리울마을아파트13단지)",35384
조아식당,대전 서구 용문동 242-36,대전 서구 계룡로649번길 49(용문동),35307
김밥천하,대전 서구 탄방동 930,대전 서구 문정로112번안길 42(탄방동),35256
페리카나 식당,대전 서구 복수동 283-397,대전 서구 복수북로 61(복수동),35405
형제정육식당,대전 서구 내동 160-15,대전 서구 대덕대로 3(내동),35285
별미식당,대전 서구 탄방동 81-1,대전 서구 도산로393번길 25(탄방동),35264
페리카나정림분점,대전 서구 정림동 666,대전 서구 정림로10번길 15-24(정림동),35399
천안문,대전 서구 도마동 35-12,대전 서구 도솔로 142(도마동),35324
지코바치킨,대전 서구 탄방동 983,대전 서구 탄방로7번길 54(탄방동),35256
오리골,대전 서구 월평동 888,대전 서구 월평서로6번길 81(월평동),35225
옥천집,대전 서구 괴정동 71-23,대전 서구 가장로 43(괴정동),35292
원조가장순대,대전 서구 가장동 53-45,대전 서구 괴정로 180-1(가장동),35312
양자강,대전 서구 내동 19-61,대전 서구 도솔로 261-2(내동),35289
먹보분식,대전 서구 용문동 590-26,대전 서구 도산로369번길 40(용문동),35300
고기박사냉면,대전 서구 내동 12-26,대전 서구 동서대로 1079(내동),35315
처갓집양념치킨 (둔산삼천점),대전 서구 둔산동 1805 가람아파트,"대전 서구 둔산북로 215(둔산동, 가람아파트)",35244
용문수구리,대전 서구 가장동 53-19,대전 서구 괴정로 176(가장동),35312
옛날보리밥전문식당,대전 서구 탄방동 987,대전 서구 탄방로7번길 64(탄방동),35256
대복한우곱창,대전 서구 탄방동 760,대전 서구 계룡로553번안길 55(탄방동),35263
봉구스밥버거배재대학교도마점,대전 서구 도마동 24-7,대전 서구 배재로 174(도마동),35329
황도석쇠구이시래기국밥,대전 서구 용문동 276-1,대전 서구 용문로 72(용문동),35301
조은생선구이,대전 서구 둔산동 1929,대전 서구 문정로170번길 199(둔산동),35250
진산전주식당,대전 서구 용문동 594-14,대전 서구 계룡로636번길 23(용문동),35300
진수성찬,대전 서구 탄방동 1102,대전 서구 탄방로7번길 110(탄방동),35255
픽피그,대전 서구 갈마동 339-2,대전 서구 갈마중로7번길 29(갈마동),35270
유가네숯불갈비,대전 서구 갈마동 379-11,대전 서구 신갈마로 136(갈마동),35281
나주홍탁,대전 서구 가장동 33-7,대전 서구 갈마로 330(가장동),35310
장패삼겹살,대전 서구 갈마동 338-8,대전 서구 신갈마로 174(갈마동),35277
서울식당,대전 서구 흑석동 1000,대전 서구 금평5길 11(흑석동),35426
동림가든식당,대전 서구 장안동 281-8,대전 서구 장안로 420(장안동),35428
월평맛고을,대전 서구 월평동 935,대전 서구 월평서로6번길 72(월평동),35225
탄방돈,대전 서구 탄방동 856,대전 서구 탄방로7번길 38(탄방동),35256
오후청앤윤가네,대전 서구 탄방동 1042,대전 서구 탄방로7번길 90(탄방동),35255
비턴식당,대전 서구 탄방동 984,대전 서구 탄방로7번길 58(탄방동),35256
화이트,대전 서구 도마동 89-13,대전 서구 도산로 88(도마동),35331
꼬치마당식당,대전 서구 둔산동 2003,대전 서구 둔산로230번길 16(둔산동),35250
곤드레밥상곤드레추어탕,대전 서구 도마동 16-49,대전 서구 변동중로 8(도마동),35328
김밥천국,대전 서구 정림동 591,대전 서구 정림로 58(정림동),35396
투다리탄방점,대전 서구 탄방동 986,대전 서구 탄방로7번길 62(탄방동),35256
늘푸른목장,대전 서구 관저동 1062,대전 서구 관저로129번길 32(관저동),35378
옛사랑,대전 서구 탄방동 986,대전 서구 탄방로7번길 62(탄방동),35256
먹을래유싸갈래유분식점,대전 서구 갈마동 263-8,대전 서구 신갈마로 239(갈마동),35224
한가람분식식당,대전 서구 탄방동 834 한가람아파트,"대전 서구 문예로 16(탄방동, 한가람아파트)",35251
나루토라멘 갈마점,대전 서구 갈마동 402-2 쌍용아파트,"대전 서구 갈마로103번길 36(갈마동, 쌍용아파트)",35273
다당감자탕,대전 서구 탄방동 982,대전 서구 탄방로7번길 52(탄방동),35256
흥부네칼국수보리밥,대전 서구 내동 35-1,대전 서구 갈마로 206(내동),35288
술호프,대전 서구 탄방동 992,대전 서구 탄방로7번길 78(탄방동),35255
니캉내캉,대전 서구 둔산동 1510 목련아파트,"대전 서구 둔산남로 127(둔산동, 목련아파트)",35249
삼거리포차,대전 서구 탄방동 994,대전 서구 탄방로7번길 84(탄방동),35255
군산맛찜,대전 서구 탄방동 1045,대전 서구 남선로23번길 19(탄방동),35255
나영왕돈까스,대전 서구 도마동 328-19,대전 서구 배재로91번길 57(도마동),35347
봉평메밀막국수,대전 서구 둔산동 1969,대전 서구 문정로170번길 39(둔산동),35250
참숯자갈치꼼장어탄방본점,대전 서구 탄방동 845,대전 서구 탄방로7번길 41(탄방동),35256
담따,대전 서구 정림동 586,대전 서구 정림동로5번길 31(정림동),35396
향연아구,대전 서구 둔산동 1966,대전 서구 둔산로218번길 26(둔산동),35250
시크릿,대전 서구 월평동 916 203호,"대전 서구 월평로 40, 203호 (월평동)",35225
반포칼국수,대전 서구 갈마동 305-12,대전 서구 신갈마로209번길 23(갈마동),35276
여운포차,대전 서구 둔산동 1853,대전 서구 둔산로240번길 8(둔산동),35250
새벽포차,대전 서구 갈마동 875,대전 서구 갈마역로25번길 31(갈마동),35231
엄마순대,대전 서구 탄방동 1188,대전 서구 남선로59번길 28(탄방동),35252
사키,대전 서구 탄방동 1013,대전 서구 탄방로7번길 61(탄방동),35256
청주식당,대전 서구 정림동 586,대전 서구 정림동로5번길 31(정림동),35396
굽네치킨 탄방점,대전 서구 탄방동 859,대전 서구 문정로122번길 14(탄방동),35256
살얼음막걸리와빈대떡,대전 서구 정림동 585,대전 서구 정림동로5번길 39(정림동),35396
뚱순이,대전 서구 용문동 277-24,대전 서구 괴정로 163(용문동),35302
구일대패 둔산점,대전 서구 둔산동 1946,대전 서구 문정로170번길 191(둔산동),35250
계동치킨,대전 서구 용문동 277-24,대전 서구 괴정로 163(용문동),35302
하얀밤식당,대전 서구 탄방동 850,대전 서구 탄방로7번길 29(탄방동),35256
남기식당,대전 서구 관저동 1284,대전 서구 관저중로96번길 93-11(관저동),35378
톨드어스토리,대전 서구 갈마동 875,대전 서구 갈마역로25번길 31(갈마동),35231
일박이일,대전 서구 갈마동 875,대전 서구 갈마역로25번길 31(갈마동),35231
어머니만두식당,대전 서구 복수동 274-1,대전 서구 복수북로 51 (복수동),35404
평양옥식당,대전 서구 둔산동 1887,대전 서구 둔산남로165번길 17(둔산동),35250
금산삼계탕,대전 서구 도마동 46-14,대전 서구 도솔로 114-1(도마동),35333
크라운뷔페,대전 서구 정림동 528 대유빌라,대전 서구 정림로74번길 6(정림동),35394
킴스비어(Kim's Beer),대전 서구 탄방동 1101,대전 서구 남선로 31-24(탄방동),35255
이화닭발1979 대전2호월평점,대전 서구 월평동 311 다모아아파트,"대전 서구 월평동로 83(월평동, 다모아아파트)",35210
투다리변동제일점식당,대전 서구 내동 152-4,대전 서구 동서대로 957(내동),35284
전통칼국수식당,대전 서구 탄방동 83-26,대전 서구 계룡로629번길 9(탄방동),35264
임실피자치킨,대전 서구 탄방동 1099,대전 서구 남선로 31-18(탄방동),35255
대전별관 짬뽕별관,대전 서구 관저동 1069,대전 서구 관저중로84번길 42(관저동),35378
순이네,대전 서구 탄방동 1048,대전 서구 남선로23번길 22(탄방동),35255
사랑방시식코너식당,대전 서구 월평동 302 황실타운,"대전 서구 청사로 65(월평동, 황실타운)",35216
놀이터,대전 서구 도마동 26-8,대전 서구 도마로7번길 4(도마동),35329
맛고을,대전 서구 용문동 256-55,대전 서구 계룡로 658-9(용문동),35304
두가집,대전 서구 내동 30-22,대전 서구 도솔로 223-1(내동),35326
황실스낵식당,대전 서구 월평동 302 황실타운,"대전 서구 청사로 65(월평동, 황실타운)",35216
청암회관식당,대전 서구 월평동 1343,대전 서구 월평서로25번길 52(월평동),35226
몽땅,대전 서구 가장동 53-3,대전 서구 괴정로 172(가장동),35312
한라포크,대전 서구 갈마동 427-6 건강주택,"대전 서구 신갈마로127번길 113(갈마동, 건강주택)",35280
소리칼국수,대전 서구 탄방동 973,대전 서구 문정로112번안길 41(탄방동),35256
연탄집,대전 서구 탄방동 993,대전 서구 탄방로7번길 80(탄방동),35255
야놀자,대전 서구 탄방동 1188,대전 서구 남선로59번길 28(탄방동),35252
강과바다,대전 서구 갈마동 875,대전 서구 갈마역로25번길 31(갈마동),35231
자매분식,대전 서구 월평동 302 황실타운,"대전 서구 청사로 65(월평동, 황실타운)",35216
방아실돼지숯불구이식당,대전 서구 정림동 657,대전 서구 정림로24번길 6-9(정림동),35399
원조태평소국밥갈마점&블루킨치킨,대전 서구 갈마동 337-5,대전 서구 신갈마로 179(갈마동),35277
가장골식당,대전 서구 내동 31-9,대전 서구 갈마로 232(내동),35288
순대족발식당,대전 서구 월평동 302 황실타운,"대전 서구 청사로 65(월평동, 황실타운)",35216
부산자갈치왕꼼장어,대전 서구 갈마동 392-4,대전 서구 신갈마로 125(갈마동),35281
주막촌식당,대전 서구 정림동 601,대전 서구 정림동로5번길 34(정림동),35396
불타는청춘,대전 서구 정림동 602-1,대전 서구 정림동로5번길 36(정림동),35396
도시애바다,대전 서구 갈마동 337-14,대전 서구 신갈마로 171(갈마동),35277
B.B.Q치킨,대전 서구 도마동 109-26,대전 서구 도솔로 75(도마동),35338
가보자해물마트,대전 서구 괴정동 96-20,대전 서구 괴정로98번길 58(괴정동),35293
계동치킨,대전 서구 탄방동 1017,대전 서구 탄방로7번길 51(탄방동),35256
부산식당,대전 서구 가장동 36-2,대전 서구 들말6길 51(가장동),35310
골목길식당,대전 서구 탄방동 57-29,대전 서구 도솔로 416-1(탄방동),35264
자양식당,대전 서구 탄방동 56-19,대전 서구 도솔로 413-1(탄방동),35263
지코바치킨,대전 서구 도마동 157-1,대전 서구 도솔로 53(도마동),35339
강남,대전 서구 둔산동 2108,대전 서구 문정로170번길 32(둔산동),35250
깻잎두마리치킨 둔산점,대전 서구 둔산동 912 둥지아파트,"대전 서구 청사로 254(둔산동, 둥지아파트)",35207
대전짬뽕맛집치엔,대전 서구 둔산동 921 주은오피스텔,대전 서구 둔산중로 138(둔산동),35209
약수터식당,대전 서구 내동 163-12,대전 서구 대덕대로21번길 25-29(내동),35285
금강산호랑이 본점,대전 서구 탄방동 1196,대전 서구 탄방로7번길 132(탄방동),35252
세자르먹태와치킨,대전 서구 둔산동 1831,대전 서구 문정로170번길 198(둔산동),35250
